company,model,year,fuel_type,transmission,km_driven,owner_type,mileage,engine,price
BMW,5 Series,2023,Diesel,Automatic,73574,Third,8.94,3803,6790417
Toyota,Innova,2018,Petrol,Automatic,99411,Third,15.52,2818,2226451
Audi,A4,2021,Electric,Automatic,76608,First,300.0,4224,8441935
Toyota,Camry,2025,CNG,Manual,141590,Second,13.66,2988,2933767
BMW,X5,2019,Electric,Automatic,45375,First,300.0,3070,6461835
Toyota,Glanza,2023,Petrol,Automatic,9974,Third,15.35,2128,3318239
Tata,Punch,2016,Petrol,Automatic,93617,Third,21.5,1393,771129
BMW,X5,2020,CNG,Manual,69682,First,12.02,4046,5812883
Toyota,Glanza,2018,Electric,Automatic,135166,Third,300.0,1863,2409509
Volkswagen,Vento,2022,CNG,Manual,116449,Second,20.09,873,849766
Tata,Punch,2016,CNG,Manual,11156,Third,24.52,1360,710784
Volkswagen,Polo,2018,Diesel,Manual,133452,Third,19.15,1215,230660
Hyundai,i20,2018,Petrol,Automatic,142806,Second,21.08,800,572383
Ford,Endeavour,2022,Diesel,Manual,8346,Second,12.02,1678,5727985
Hyundai,Venue,2019,Electric,Manual,28478,Second,300.0,1150,1864196
Audi,A4,2021,Electric,Automatic,65598,Second,300.0,3585,5573718
Ford,EcoSport,2015,Diesel,Manual,52501,Second,13.83,2385,1355131
BMW,5 Series,2024,Electric,Manual,100177,Second,300.0,4541,5588183
Audi,A6,2020,Electric,Manual,133160,First,300.0,3912,4461393
Tata,Punch,2016,Electric,Automatic,52942,First,300.0,1547,1613864
Mercedes,E-Class,2023,CNG,Automatic,149657,Third,11.75,4817,5678812
Hyundai,i20,2023,CNG,Automatic,95903,First,21.79,1312,2212891
Mercedes,E-Class,2018,Diesel,Automatic,76183,Second,8.36,4032,6353427
Volkswagen,Vento,2022,Electric,Automatic,108208,Third,300.0,1070,1744982
Ford,Endeavour,2024,CNG,Automatic,25527,Second,14.12,2214,7221231
Toyota,Camry,2022,CNG,Automatic,14457,Third,15.83,2968,2781422
Mahindra,XUV700,2022,Electric,Manual,6457,Third,300.0,2645,5259026
Mahindra,XUV700,2025,CNG,Automatic,67134,First,16.83,2403,4746769
Maruti,Ertiga,2023,Petrol,Automatic,144485,First,19.99,1021,1433387
Mercedes,C-Class,2017,Petrol,Manual,104555,Second,14.83,3240,4469572
Tata,Nexon,2022,Diesel,Automatic,19512,First,18.87,1081,882440
Ford,EcoSport,2017,CNG,Manual,32095,Second,16.81,1593,1602161
BMW,3 Series,2023,Electric,Automatic,57976,First,300.0,3193,14989596
Ford,Endeavour,2021,Electric,Manual,62255,First,300.0,1779,3552107
Mercedes,GLA,2022,CNG,Manual,43439,Second,12.96,2219,9255308
Hyundai,i20,2016,Petrol,Manual,133249,Third,18.45,1246,279921
Mercedes,E-Class,2016,Electric,Automatic,73778,Third,300.0,4424,6415803
Volkswagen,Polo,2023,Diesel,Manual,116965,First,20.64,889,1107858
Volkswagen,Tiguan,2020,CNG,Automatic,60148,Third,18.23,1149,1167670
Audi,Q5,2017,Electric,Manual,127510,First,300.0,2118,6623038
Ford,Endeavour,2015,Electric,Manual,147016,Third,300.0,2893,885439
Toyota,Glanza,2016,Diesel,Manual,54179,First,14.77,2507,2756239
Mercedes,GLA,2019,Petrol,Manual,135607,First,14.55,3684,4663224
BMW,3 Series,2022,Petrol,Manual,111027,Third,10.54,4626,2592515
Tata,Nexon,2022,Petrol,Automatic,58735,Third,23.38,1579,1171343
Tata,Punch,2018,Petrol,Manual,140671,Second,21.51,1587,490300
Mahindra,Thar,2025,Petrol,Automatic,38894,Second,13.11,2481,2619294
Toyota,Fortuner,2022,Diesel,Automatic,69409,Second,14.57,1669,4779648
Mercedes,GLA,2019,CNG,Automatic,149395,First,12.61,4301,5234805
Mercedes,C-Class,2015,Diesel,Manual,13827,Third,12.38,3888,4436250
Mahindra,XUV700,2021,Petrol,Manual,99792,Third,13.24,1825,2660460
Honda,Jazz,2021,Diesel,Manual,48288,First,21.58,1051,1774164
Maruti,Baleno,2015,Electric,Manual,77136,Second,300.0,861,1059654
Honda,City,2016,Diesel,Automatic,29488,First,27.76,1371,1279072
Tata,Tiago,2018,Petrol,Manual,15218,Third,27.97,1576,1132417
Honda,City,2019,Petrol,Manual,67262,Third,27.1,857,821992
Tata,Safari,2018,CNG,Automatic,122196,Second,23.87,1009,536413
Mahindra,Thar,2018,Petrol,Automatic,145452,First,14.92,1821,1681947
Honda,Jazz,2019,Diesel,Automatic,137236,First,19.85,1151,1131551
Volkswagen,Tiguan,2021,Petrol,Automatic,15752,Second,18.54,1049,2111363
Ford,Figo,2024,CNG,Automatic,136545,Second,14.33,2428,2498216
Tata,Punch,2023,CNG,Manual,90285,Third,18.3,1554,622613
Tata,Safari,2019,Petrol,Manual,12015,Second,27.33,1254,1473949
Mahindra,Thar,2020,Diesel,Automatic,138248,Second,12.47,2546,1326963
Honda,Amaze,2022,Electric,Automatic,122185,Second,300.0,1586,2093160
Tata,Harrier,2024,Diesel,Automatic,35794,Second,20.17,929,2335752
Tata,Punch,2018,Electric,Automatic,15102,Third,300.0,817,1445742
Mahindra,Thar,2023,CNG,Automatic,74507,Second,17.07,2973,2237963
Honda,Amaze,2025,CNG,Automatic,133078,Third,19.54,920,1106227
Mahindra,Scorpio,2017,Electric,Automatic,74076,Second,300.0,2778,1504232
Hyundai,Creta,2017,Electric,Manual,131530,Third,300.0,1206,354808
Mahindra,Scorpio,2025,Diesel,Automatic,135137,First,16.91,2804,2013984
Mahindra,Thar,2023,Diesel,Automatic,98230,Second,17.78,2774,4014659
Honda,City,2021,Diesel,Manual,131787,Second,27.71,1516,1046734
Maruti,Dzire,2024,CNG,Manual,29027,Second,23.03,830,708459
Hyundai,Venue,2016,CNG,Automatic,128613,Third,21.21,1372,355358
Mercedes,E-Class,2024,Diesel,Manual,105588,Second,13.45,2189,6225626
Audi,Q5,2021,Petrol,Automatic,11407,Third,8.23,2360,8370077
BMW,3 Series,2024,Petrol,Manual,101842,First,9.21,2838,5365088
Maruti,Swift,2024,Diesel,Manual,61920,Third,22.33,1384,1710700
Honda,City,2025,Diesel,Automatic,49449,Third,27.94,1470,830352
Mercedes,C-Class,2023,CNG,Automatic,141244,Second,13.27,2406,6616900
Ford,Endeavour,2018,CNG,Manual,7071,Third,13.4,2613,3094957
Honda,Civic,2017,Electric,Automatic,131021,Second,300.0,1084,1091019
Maruti,Alto,2022,Diesel,Manual,118795,Second,20.4,1216,1046769
Audi,Q5,2023,Electric,Automatic,76467,Second,300.0,4496,9753311
Volkswagen,Tiguan,2016,CNG,Automatic,61944,Second,24.17,1382,932341
Mahindra,Thar,2021,Electric,Automatic,42794,Third,300.0,1901,2026299
Audi,A6,2024,Petrol,Automatic,106869,Second,10.93,3599,8377842
Hyundai,Grand i10,2017,Diesel,Manual,40757,First,21.84,1072,1511752
Maruti,Baleno,2022,Diesel,Manual,75737,Second,27.81,854,597912
Ford,Endeavour,2019,CNG,Automatic,69122,Third,17.57,1605,2257126
Ford,Figo,2020,Electric,Automatic,102475,Third,300.0,2442,3970431
Maruti,Alto,2020,Petrol,Manual,130561,Second,22.24,1467,733204
Tata,Tiago,2021,Diesel,Manual,14547,Second,22.11,1176,1454767
Mahindra,XUV700,2019,CNG,Manual,21109,First,12.91,2097,4286633
Tata,Safari,2016,CNG,Manual,70420,First,18.83,1133,507515
BMW,5 Series,2025,Petrol,Automatic,103059,Second,8.71,4569,6292160
BMW,5 Series,2015,Petrol,Automatic,53661,First,12.97,2761,7616991
Volkswagen,Vento,2021,Diesel,Manual,17483,Second,20.79,1598,1106226
Hyundai,i20,2021,Petrol,Manual,133729,Third,18.38,844,411795
Hyundai,Grand i10,2019,CNG,Automatic,82456,Third,26.32,1394,1038455
Mercedes,C-Class,2020,Diesel,Automatic,52235,First,12.31,3439,9920682
Hyundai,Verna,2018,CNG,Manual,86818,First,24.28,806,1357860
Mahindra,Scorpio,2018,Petrol,Automatic,7841,First,16.51,2719,2502306
BMW,X5,2022,CNG,Automatic,125560,First,9.98,2451,7588949
Honda,City,2019,Diesel,Manual,38098,Third,20.82,1254,513001
Ford,Endeavour,2020,Electric,Manual,63107,First,300.0,1912,4943525
Mahindra,Scorpio,2021,Diesel,Automatic,90423,Second,14.03,2179,3687306
Honda,City,2025,Diesel,Automatic,129012,Third,18.57,1565,1489566
Hyundai,i20,2015,CNG,Automatic,132776,Third,22.26,842,183111
Hyundai,i20,2017,Petrol,Manual,123919,Second,23.99,1504,509700
Mahindra,XUV700,2024,Diesel,Manual,102144,First,15.18,2058,5225059
Hyundai,Venue,2020,Electric,Manual,82804,Second,300.0,992,783523
Toyota,Fortuner,2017,CNG,Manual,74485,Second,16.5,2344,2046406
Audi,A6,2016,Petrol,Manual,14049,Third,8.48,3247,2508668
Tata,Punch,2023,Petrol,Automatic,18081,First,20.21,1421,1978757
Mahindra,XUV700,2018,Electric,Manual,6707,First,300.0,2146,4716285
Toyota,Glanza,2015,Petrol,Automatic,111330,First,13.4,2039,2109457
Audi,A4,2016,Electric,Manual,75662,Third,300.0,3805,3292465
Mercedes,C-Class,2023,Diesel,Manual,128391,Third,11.14,2379,5813623
BMW,3 Series,2022,Electric,Automatic,14649,Second,300.0,3452,16693580
Toyota,Innova,2015,Petrol,Manual,96006,Third,14.18,2976,1602921
Ford,Figo,2023,Diesel,Manual,24303,Third,15.53,2499,3385819
Volkswagen,Polo,2023,CNG,Automatic,106110,First,25.04,1158,1547033
Mahindra,XUV700,2020,Diesel,Automatic,10624,Second,14.98,2859,4882661
Maruti,Dzire,2019,Electric,Manual,127938,First,300.0,1350,1102090
Audi,Q5,2017,Electric,Manual,46973,Third,300.0,3682,4116500
Audi,Q5,2021,Petrol,Manual,119323,Third,14.03,4099,2238907
Maruti,Dzire,2018,Electric,Manual,22826,Third,300.0,1403,473200
Hyundai,Venue,2015,Petrol,Manual,135965,First,22.06,1506,413711
Mahindra,Bolero,2022,Electric,Automatic,27184,First,300.0,2068,7033721
Ford,Figo,2017,Petrol,Manual,93041,Third,15.88,2374,2329505
Tata,Safari,2015,Electric,Automatic,88344,First,300.0,1408,767476
Honda,Amaze,2015,CNG,Manual,101572,First,20.4,1210,955631
BMW,X5,2024,Diesel,Automatic,17768,First,10.5,4031,15376426
Tata,Punch,2021,Electric,Manual,146909,Second,300.0,923,573560
Volkswagen,Vento,2023,Electric,Automatic,123260,Second,300.0,1421,1592475
Tata,Tiago,2023,Diesel,Automatic,128122,Second,19.24,1569,1220372
Maruti,Swift,2024,Diesel,Manual,104605,Third,22.26,1060,583060
Volkswagen,Polo,2024,Petrol,Automatic,54584,Third,21.7,1015,589222
Hyundai,Creta,2023,Electric,Manual,89131,First,300.0,1456,1118790
Volkswagen,Vento,2018,Diesel,Automatic,51644,Second,24.9,1233,572869
Audi,A6,2023,Electric,Automatic,137167,Second,300.0,2507,9274572
Mercedes,GLA,2024,Diesel,Automatic,101571,Third,11.16,2500,9897979
Honda,Amaze,2024,Diesel,Manual,125609,Second,22.32,1322,455811
Mercedes,GLA,2019,Electric,Automatic,19543,Third,300.0,3295,10458790
Volkswagen,Tiguan,2022,Petrol,Automatic,58435,Second,27.15,875,1357580
Audi,A6,2018,CNG,Manual,25051,Third,12.83,2281,5787935
Mercedes,C-Class,2022,Diesel,Manual,76217,Third,8.24,4111,4363199
Mahindra,Bolero,2025,CNG,Automatic,72261,First,13.2,1903,2898691
Ford,Endeavour,2015,CNG,Automatic,109788,First,16.55,2672,1729952
Mercedes,GLA,2019,CNG,Manual,22683,First,10.1,2064,9679487
Mercedes,E-Class,2019,Diesel,Automatic,44388,Second,14.45,2469,3713853
BMW,3 Series,2023,Electric,Manual,45795,First,300.0,4570,11972675
Mahindra,XUV700,2023,CNG,Manual,28370,First,16.3,2165,2369788
Tata,Safari,2020,Electric,Manual,29250,Third,300.0,1221,888627
Tata,Harrier,2020,CNG,Automatic,5851,First,27.62,982,1509781
Tata,Safari,2024,Diesel,Manual,70525,Third,20.84,1383,1705600
Hyundai,Venue,2018,CNG,Manual,105904,Second,27.13,1192,849589
Tata,Safari,2025,Petrol,Manual,18296,Second,27.26,1055,815875
Mercedes,E-Class,2016,Electric,Manual,39986,Second,300.0,2305,4103342
Maruti,Baleno,2017,CNG,Manual,93592,Second,18.67,1208,942902
Mercedes,E-Class,2021,CNG,Manual,93021,Third,8.85,3105,3863410
Ford,Endeavour,2020,Petrol,Manual,94271,Third,16.8,2723,1030865
Ford,Figo,2020,Petrol,Automatic,30927,Third,14.24,2865,3635397
Mercedes,C-Class,2020,Diesel,Automatic,51735,Third,8.6,2697,9726585
Audi,Q5,2016,CNG,Manual,75866,Third,8.79,4063,2160020
Hyundai,Creta,2023,CNG,Automatic,54692,Third,19.21,1394,914839
Honda,City,2016,Diesel,Manual,123023,First,26.9,1109,467253
BMW,X5,2019,CNG,Automatic,136909,Third,14.72,4103,3937202
Mercedes,E-Class,2023,Petrol,Manual,53920,Second,8.87,4457,7757182
Audi,A6,2024,Petrol,Automatic,76594,Second,12.47,4842,6406120
Mahindra,XUV700,2017,Petrol,Manual,30788,First,12.37,1890,2921016
Toyota,Fortuner,2020,Electric,Manual,80974,First,300.0,1874,1863275
Honda,Civic,2021,Diesel,Automatic,26410,Second,20.43,1444,1080310
Honda,Civic,2018,CNG,Manual,145744,First,22.41,1234,342771
Volkswagen,Vento,2015,CNG,Manual,56879,Third,27.93,1467,836768
Ford,Figo,2021,Electric,Automatic,146316,First,300.0,2935,4200527
Honda,City,2015,Electric,Automatic,81575,First,300.0,1504,1097035
Maruti,Alto,2016,Petrol,Automatic,79359,First,26.04,1273,647647
Honda,Jazz,2020,CNG,Manual,144421,Second,24.71,1406,509652
Ford,Figo,2018,CNG,Manual,32105,First,13.02,2629,3942008
Ford,Figo,2018,Diesel,Automatic,116798,Third,12.13,2556,957217
Audi,A4,2020,Electric,Manual,141593,First,300.0,4515,7660062
Hyundai,Venue,2025,Diesel,Manual,55113,Third,20.49,1126,1811846
Mahindra,Scorpio,2022,Petrol,Automatic,103292,Second,16.34,1512,4329359
Tata,Punch,2019,Electric,Manual,124555,Second,300.0,1186,1062436
Hyundai,Creta,2023,Petrol,Automatic,98953,Third,24.11,874,961853
Mahindra,Thar,2017,Diesel,Automatic,92244,Third,12.6,2189,1593552
Mahindra,Scorpio,2020,CNG,Manual,113388,Third,15.96,1926,1617652
Hyundai,i20,2024,Electric,Automatic,94817,Second,300.0,909,2117915
Mahindra,Scorpio,2020,Petrol,Automatic,133774,First,14.98,1986,1663548
Tata,Tiago,2021,Electric,Automatic,57093,First,300.0,1494,1190829
Hyundai,Venue,2016,Diesel,Automatic,121161,Second,24.82,1559,847777
Hyundai,i20,2017,Electric,Automatic,115916,Third,300.0,1050,1252331
Toyota,Fortuner,2016,CNG,Manual,32565,First,17.98,1533,3185887
Toyota,Fortuner,2021,CNG,Automatic,11906,Third,13.41,1554,4073194
Maruti,Baleno,2021,CNG,Automatic,29295,Third,18.37,1493,553964
BMW,3 Series,2019,Petrol,Automatic,147599,First,11.13,2357,3537343
Ford,EcoSport,2021,Electric,Automatic,55216,Third,300.0,1876,3440339
Mercedes,E-Class,2015,Diesel,Manual,78427,First,12.51,2768,5530768
Toyota,Camry,2019,Diesel,Manual,112835,First,12.4,2239,1415545
Tata,Safari,2015,Petrol,Manual,81623,Third,19.99,913,439430
Mahindra,Bolero,2024,CNG,Manual,128825,First,16.11,1800,1949914
Mercedes,E-Class,2021,Electric,Manual,27304,Third,300.0,4003,5025897
Mercedes,GLA,2024,Electric,Automatic,116023,Second,300.0,3950,10133394
Toyota,Glanza,2022,Petrol,Manual,145783,First,15.2,1672,2977254
Volkswagen,Tiguan,2025,Diesel,Manual,137822,Second,20.25,1287,959787
Mercedes,E-Class,2020,CNG,Automatic,27149,Third,13.16,4642,8337577
Toyota,Camry,2016,Petrol,Automatic,110575,Third,16.37,2138,757891
Audi,A4,2020,Electric,Automatic,91888,Third,300.0,4538,8134211
BMW,X5,2020,Diesel,Automatic,41754,Third,10.53,2135,6787875
Mercedes,C-Class,2018,Diesel,Automatic,87889,First,8.22,3030,7393080
Mahindra,Bolero,2022,Petrol,Manual,127751,First,12.45,2800,2466156
BMW,X5,2019,Diesel,Manual,95797,Third,12.78,3470,4535140
Toyota,Camry,2019,CNG,Manual,140305,Second,15.56,2950,1841591
BMW,X5,2023,Diesel,Manual,13200,First,11.19,2158,8182079
Maruti,Alto,2015,CNG,Automatic,37714,First,20.95,977,676640
Mahindra,Bolero,2023,Petrol,Automatic,11025,First,17.91,2921,7207478
Volkswagen,Polo,2023,Electric,Automatic,44042,Second,300.0,1243,1980791
Volkswagen,Polo,2019,Electric,Automatic,35141,First,300.0,816,2780891
Maruti,Baleno,2018,Diesel,Automatic,17322,Second,20.85,1509,1319396
Maruti,Ertiga,2018,Diesel,Automatic,115924,Second,23.3,1591,1304086
Tata,Punch,2025,Petrol,Manual,19954,Third,25.98,1067,1149565
Hyundai,Venue,2022,Diesel,Automatic,47164,Second,22.67,1090,1708718
Hyundai,i20,2025,Diesel,Manual,139127,First,25.68,1236,1125006
Toyota,Fortuner,2019,CNG,Automatic,30401,Second,16.72,2544,2416059
Mercedes,C-Class,2022,Petrol,Manual,76100,First,14.32,2991,8306265
Honda,Civic,2021,Electric,Automatic,91665,First,300.0,1015,1688838
Audi,Q5,2017,Diesel,Manual,93226,First,8.76,3056,2986485
Maruti,Vitara Brezza,2017,Petrol,Automatic,133136,First,20.48,904,1025432
Toyota,Fortuner,2015,CNG,Manual,24762,First,13.86,2882,1782671
Ford,Endeavour,2025,Diesel,Automatic,74602,First,12.82,2871,5461785
Ford,EcoSport,2025,CNG,Automatic,42137,Second,16.75,2346,2749834
Mahindra,Thar,2018,Electric,Automatic,45428,Third,300.0,2322,4802067
Maruti,Dzire,2016,CNG,Automatic,52965,First,19.34,996,1240070
Mercedes,C-Class,2020,Petrol,Manual,92361,Third,9.2,4641,4835883
Maruti,Ertiga,2020,Petrol,Automatic,138295,Third,23.86,890,970481
Mahindra,Thar,2019,Diesel,Automatic,78531,First,16.21,2941,4444203
Tata,Harrier,2019,Electric,Automatic,69299,Third,300.0,834,1237854
Maruti,Ertiga,2015,Electric,Manual,83027,Second,300.0,1359,1056888
Mahindra,XUV700,2022,Electric,Manual,97179,Third,300.0,2834,4371494
Maruti,Dzire,2016,Diesel,Manual,71627,First,22.68,824,1012204
Mahindra,XUV700,2024,Electric,Manual,118807,First,300.0,1623,6034646
Toyota,Innova,2025,CNG,Automatic,120437,First,12.86,2654,2472745
Hyundai,Venue,2019,Diesel,Manual,108348,Third,18.57,1592,453723
Audi,A4,2025,CNG,Manual,138304,Third,9.81,4175,4303056
Volkswagen,Tiguan,2024,CNG,Manual,68647,Third,18.91,1237,1511583
Tata,Punch,2021,CNG,Automatic,97889,Second,24.23,1528,1561746
Hyundai,Creta,2022,Diesel,Manual,80470,Second,25.28,1497,805969
Hyundai,Grand i10,2018,Diesel,Manual,78363,Third,19.61,824,606321
Audi,A4,2022,Electric,Manual,112126,Second,300.0,3108,6859640
Tata,Safari,2020,CNG,Manual,47826,First,21.78,1365,1684082
Hyundai,i20,2020,Petrol,Manual,39408,Third,25.18,1344,612221
Audi,A6,2025,CNG,Automatic,142858,First,14.63,4941,8908468
Ford,Endeavour,2022,CNG,Manual,60101,First,16.2,2151,3104358
Toyota,Glanza,2018,Diesel,Automatic,61609,Third,14.51,2745,3244732
Mahindra,Scorpio,2015,Petrol,Manual,5370,Second,14.65,2502,1443335
Toyota,Camry,2023,Electric,Automatic,61774,Second,300.0,2517,5084095
Hyundai,i20,2020,Diesel,Manual,55998,Third,23.56,867,736706
Mercedes,E-Class,2015,Electric,Manual,127440,First,300.0,3840,3382046
Honda,Jazz,2018,CNG,Manual,86616,Third,21.4,1329,493518
Volkswagen,Tiguan,2020,Petrol,Manual,147635,Second,18.19,1533,336968
Honda,City,2023,Electric,Manual,36781,First,300.0,1334,1961860
Toyota,Camry,2024,Electric,Manual,66493,First,300.0,1929,5258391
Mercedes,GLA,2022,CNG,Manual,99575,Second,13.53,3824,2945920
Toyota,Fortuner,2023,Petrol,Automatic,79189,First,14.79,1637,1855026
Tata,Nexon,2018,Petrol,Manual,139541,Second,23.46,1440,873624
BMW,X5,2022,CNG,Automatic,146874,Third,14.65,3384,2255391
Mercedes,C-Class,2019,CNG,Manual,119750,Second,14.31,2720,4410331
Tata,Safari,2017,Electric,Manual,117524,Third,300.0,1147,420945
Honda,City,2019,Diesel,Automatic,89922,Third,24.82,847,924371
Honda,City,2022,Electric,Automatic,55693,Third,300.0,1102,1331610
Tata,Nexon,2021,Electric,Automatic,13785,Second,300.0,1252,2623188
Mahindra,Thar,2022,CNG,Manual,19313,First,15.87,2309,4781617
Honda,Jazz,2019,Petrol,Automatic,66905,Third,23.79,1468,917854
Volkswagen,Polo,2016,Diesel,Automatic,60774,Third,22.31,912,753978
Audi,Q5,2023,Diesel,Automatic,119960,First,8.1,4238,8596210
Maruti,Ertiga,2025,Diesel,Automatic,22897,Second,26.38,1321,2399614
Mercedes,C-Class,2021,Diesel,Manual,46690,First,14.67,3923,9207485
Hyundai,Creta,2020,Electric,Automatic,23970,First,300.0,958,799584
Mahindra,Bolero,2025,CNG,Manual,66375,Second,16.23,1790,2514292
Ford,Endeavour,2015,Petrol,Manual,133740,Second,13.28,2601,1895464
Toyota,Fortuner,2018,CNG,Manual,111341,First,15.93,2192,1434574
Mahindra,Bolero,2023,CNG,Automatic,120655,Third,16.42,1556,1231185
Maruti,Ertiga,2019,Electric,Manual,67813,Second,300.0,1053,612711
Tata,Punch,2016,Electric,Automatic,56635,Second,300.0,1196,699621
Audi,A6,2018,Electric,Automatic,25797,First,300.0,3465,13967314
Maruti,Vitara Brezza,2020,CNG,Automatic,119590,Third,19.22,1239,517601
BMW,X5,2022,CNG,Manual,49653,Second,11.54,4003,6136035
Tata,Nexon,2024,Electric,Manual,59326,Second,300.0,1525,1174282
Honda,Amaze,2018,Diesel,Manual,87324,First,25.85,1376,432502
Hyundai,Creta,2017,Petrol,Automatic,76592,Third,20.59,1323,839318
Volkswagen,Polo,2020,CNG,Manual,126807,Third,24.96,1465,666145
Mahindra,Bolero,2023,Diesel,Manual,110347,First,16.91,2904,3049159
Audi,A6,2022,Electric,Automatic,129212,Second,300.0,4947,8755391
Volkswagen,Vento,2015,CNG,Manual,136107,First,25.37,1487,653088
Honda,Jazz,2019,CNG,Automatic,23509,First,21.64,1302,1575689
BMW,X5,2022,Diesel,Automatic,127688,First,10.09,3476,6358665
Maruti,Ertiga,2016,CNG,Manual,49608,Second,26.27,1409,1138222
Toyota,Glanza,2025,CNG,Manual,104589,First,12.84,2480,4106681
Ford,EcoSport,2024,Petrol,Manual,27995,First,13.48,2026,3183682
Toyota,Innova,2018,Petrol,Manual,34370,First,13.58,2541,1455291
Tata,Punch,2023,CNG,Automatic,135587,Third,21.72,1127,810507
Mercedes,E-Class,2016,CNG,Manual,55556,Second,12.26,3687,3782289
BMW,3 Series,2020,Petrol,Automatic,148184,Third,12.55,2818,4538539
Hyundai,Creta,2020,CNG,Automatic,118253,Second,24.57,1053,813186
BMW,X5,2024,CNG,Automatic,70624,Third,11.25,2279,9898751
Mahindra,Bolero,2015,Petrol,Manual,118289,Third,13.58,1764,1373591
Tata,Safari,2021,Diesel,Manual,145687,Second,19.37,1090,951828
Volkswagen,Tiguan,2022,Diesel,Automatic,17743,Second,26.13,892,678556
Volkswagen,Polo,2024,Petrol,Automatic,38346,Third,19.88,809,1754246
Honda,City,2020,Petrol,Manual,76831,Third,25.31,1160,877600
Tata,Harrier,2021,Diesel,Manual,29602,First,21.37,1200,1879255
Toyota,Innova,2025,CNG,Manual,45805,Third,13.13,2089,2029139
Mahindra,XUV700,2025,Petrol,Automatic,66608,First,15.86,1609,4523270
Mercedes,GLA,2019,Petrol,Automatic,21066,First,14.19,2578,11150018
Mahindra,Scorpio,2022,CNG,Automatic,60668,First,17.65,2005,4983759
Mercedes,GLA,2024,Electric,Manual,74467,First,300.0,3105,7998470
Mercedes,C-Class,2022,Electric,Manual,50584,Third,300.0,2965,7031484
Honda,Jazz,2022,Diesel,Automatic,97955,Second,20.57,1151,1447625
Honda,Jazz,2020,Electric,Manual,89014,Second,300.0,1117,696398
Hyundai,Creta,2021,Electric,Automatic,94020,First,300.0,1499,1553516
Mercedes,GLA,2017,CNG,Manual,18370,Second,14.73,2568,5151347
Audi,A4,2018,CNG,Manual,70420,Third,8.35,4332,2993301
BMW,X5,2025,CNG,Manual,122037,Second,9.32,3938,7133365
Honda,City,2018,Electric,Manual,33742,Third,300.0,951,1206771
